,W_ac,,
33434,0,,
33435,0,,
33436,4.288850688,,
33437,14.62243864,,
33438,35.37430947,,
33439,70.62949361,,
33440,121.6008504,,
33441,181.8365467,,
33442,243.6199957,,
33443,299.2398688,,
33444,343.9893167,,
33445,381.1871793,,
33446,415.4780236,,
33447,451.5022397,,
33448,491.4975453,,
33449,531.2772014,,
33450,565.5921156,,
33451,589.1977418,,
33452,599.4820943,,
33453,600.8792891,,
33454,598.9898274,,
33455,599.4102708,,
33456,605.4404045,,
33457,614.2265713,,
33458,621.8954155,,
33459,624.5752548,,
33460,619.3764827,,
33461,606.0432349,,
33462,584.7565526,,
33463,555.6987743,,
33464,519.8188958,,
33465,480.1239753,,
33466,439.9628402,,
33467,402.6809802,,
33468,369.6382557,,
33469,336.858912,,
33470,299.4802037,,
33471,252.6448563,,
33472,194.7724674,,
33473,133.0966718,,
33474,76.31790044,,
33475,33.1308004,,
33476,8.742151297,,
33477,0,,
33478,0,,
33479,0,,
33480,0,,
33481,0,,
33482,0,,
33483,0,,
33484,0,,
33485,0,,
33486,0,,
33487,0,,
33488,0,,
33489,0,,
33490,0,,
33491,0,,
33492,0,,
33493,0,,
33494,0,,
33495,0,,
33496,0,,
33497,0,,
33498,0,,
33499,0,,
33500,0,,
33501,0,,
33502,0,,
33503,0,,
33504,0,,
33505,0,,
33506,0,,
33507,0,,
33508,0,,
33509,0,,
33510,0,,
33511,0,,
33512,0,,
33513,0,,
33514,0,,
33515,0,,
33516,0,,
33517,0,,
33518,0,,
33519,0,,
33520,0,,
33521,0,,
33522,0,,
33523,0,,
33524,0,,
33525,0,,
33526,0,,
33527,0,,
33528,0,,
33529,0,,
33530,0,,
33531,0,,
33532,11.51011517,,
33533,29.21642831,,
33534,55.20201114,,
33535,90.63715716,,
33536,135.5751431,,
33537,187.0167908,,
33538,241.4462702,,
33539,295.3488162,,
33540,345.927543,,
33541,392.3492474,,
33542,434.1134465,,
33543,470.7197162,,
33544,501.7078543,,
33545,526.7277898,,
33546,545.4481316,,
33547,557.5388781,,
33548,563.6202287,,
33549,566.9167115,,
33550,571.0950573,,
33551,579.8187708,,
33552,594.52918,,
33553,610.5709913,,
33554,622.2526395,,
33555,623.8855869,,
33556,611.8817039,,
33557,588.4211203,,
33558,556.6654603,,
33559,519.7760579,,
33560,480.7114357,,
33561,441.8725922,,
33562,405.5655603,,
33563,374.0936911,,
33564,347.8725424,,
33565,322.1230182,,
33566,291.1802608,,
33567,249.3843771,,
33568,194.5955599,,
33569,134.3698558,,
33570,77.91833739,,
33571,34.44714445,,
33572,9.639030031,,
33573,0,,
33574,0,,
33575,0,,
33576,0,,
33577,0,,
33578,0,,
33579,0,,
33580,0,,
33581,0,,
33582,0,,
33583,0,,
33584,0,,
33585,0,,
33586,0,,
33587,0,,
33588,0,,
33589,0,,
33590,0,,
33591,0,,
33592,0,,
33593,0,,
33594,0,,
33595,0,,
33596,0,,
33597,0,,
33598,0,,
33599,0,,
33600,0,,
33601,0,,
33602,0,,
33603,0,,
33604,0,,
33605,0,,
33606,0,,
33607,0,,
33608,0,,
33609,0,,
33610,0,,
33611,0,,
33612,0,,
33613,0,,
33614,0,,
33615,0,,
33616,0,,
33617,0,,
33618,0,,
33619,0,,
33620,0,,
33621,0,,
33622,0,,
33623,0,,
33624,0,,
33625,0,,
33626,0,,
33627,0,,
33628,5.62733374,,
33629,16.36709163,,
33630,35.17713443,,
33631,64.62697936,,
33632,104.3316922,,
33633,145.6381949,,
33634,178.45807,,
33635,192.708884,,
33636,183.1258752,,
33637,157.9401252,,
33638,127.7280462,,
33639,103.0615494,,
33640,90.86106171,,
33641,87.80785661,,
33642,88.80195548,,
33643,88.74836242,,
33644,86.62571277,,
33645,92.84690388,,
33646,119.8160876,,
33647,179.9262675,,
33648,276.3853204,,
33649,386.5937708,,
33650,483.4531088,,
33651,539.8780637,,
33652,539.7759151,,
33653,497.9703274,,
33654,434.6803416,,
33655,370.1189768,,
33656,319.4604532,,
33657,283.6933395,,
33658,261.327987,,
33659,250.8728445,,
33660,249.2321088,,
33661,248.7890561,,
33662,241.1363309,,
33663,217.8718924,,
33664,175.1108577,,
33665,121.7107576,,
33666,68.75989859,,
33667,27.34197652,,
33668,4.590890679,,
33669,0,,
33670,0,,
33671,0,,
33672,0,,
33673,0,,
33674,0,,
33675,0,,
33676,0,,
33677,0,,
33678,0,,
33679,0,,
33680,0,,
33681,0,,
33682,0,,
33683,0,,
33684,0,,
33685,0,,
33686,0,,
33687,0,,
33688,0,,
33689,0,,
33690,0,,
33691,0,,
33692,0,,
33693,0,,
33694,0,,
33695,0,,
33696,0,,
33697,0,,
33698,0,,
33699,0,,
33700,0,,
33701,0,,
33702,0,,
33703,0,,
33704,0,,
33705,0,,
33706,0,,
33707,0,,
33708,0,,
33709,0,,
33710,0,,
33711,0,,
33712,0,,
33713,0,,
33714,0,,
33715,0,,
33716,0,,
33717,0,,
33718,0,,
33719,0,,
33720,0,,
33721,0,,
33722,0,,
33723,0,,
33724,0,,
33725,0,,
33726,0,,
33727,0,,
33728,5.290508386,,
33729,10.16621869,,
33730,16.6329929,,
33731,24.70617687,,
33732,33.94744146,,
33733,42.61682993,,
33734,48.74240566,,
33735,50.35404926,,
33736,47.267752,,
33737,44.42910576,,
33738,47.69887494,,
33739,62.93372655,,
33740,91.92948432,,
33741,124.8078367,,
33742,149.6055015,,
33743,154.3658195,,
33744,133.7513057,,
33745,101.4723112,,
33746,74.64465394,,
33747,70.37680946,,
33748,98.37749633,,
33749,147.0400705,,
33750,200.9430206,,
33751,244.669882,,
33752,267.933389,,
33753,275.2359392,,
33754,273.7296543,,
33755,270.563619,,
33756,269.7740847,,
33757,266.4127151,,
33758,253.9198008,,
33759,225.7394579,,
33760,179.2699042,,
33761,123.3335047,,
33762,68.80367897,,
33763,26.55013446,,
33764,3.572902425,,
33765,0,,
33766,0,,
33767,0,,
33768,2.100921045,,
33769,2.013591,,
33770,0,,
33771,0,,
33772,0,,
33773,0,,
33774,0,,
33775,0,,
33776,0,,
33777,0,,
33778,0,,
33779,0,,
33780,0,,
33781,0,,
33782,0,,
33783,0,,
33784,0,,
33785,0,,
33786,0,,
33787,0,,
33788,0,,
33789,0,,
33790,0,,
33791,0,,
33792,0,,
33793,0,,
33794,0,,
33795,0,,
33796,0,,
33797,0,,
33798,0,,
33799,0,,
33800,0,,
33801,0,,
33802,0,,
33803,0,,
33804,0,,
33805,0,,
33806,0,,
33807,0,,
33808,0,,
33809,0,,
33810,0,,
33811,0,,
33812,0,,
33813,0,,
33814,0,,
33815,0,,
33816,0,,
33817,0,,
33818,0,,
33819,0,,
33820,8.184499673,,
33821,22.1371011,,
33822,44.34991318,,
33823,76.79442744,,
33824,118.4559478,,
33825,159.5530226,,
33826,188.7036359,,
33827,194.5326016,,
33828,173.8549538,,
33829,147.5543914,,
33830,140.9134811,,
33831,179.2025627,,
33832,272.8976433,,
33833,388.9549674,,
33834,486.3686381,,
33835,524.1486473,,
33836,480.7060343,,
33837,391.5801033,,
33838,302.7729827,,
33839,260.2720341,,
33840,291.8703903,,
33841,371.7328439,,
33842,464.19208,,
33843,533.5904835,,
33844,556.3312462,,
33845,544.4029678,,
33846,516.325231,,
33847,490.6118174,,
33848,478.4970451,,
33849,469.715656,,
33850,450.0524492,,
33851,405.297933,,
33852,328.4729032,,
33853,233.9738904,,
33854,140.1287258,,
33855,65.26040183,,
33856,21.50761204,,
33857,2.707367119,,
33858,0,,
33859,0,,
33860,3.015973611,,
33861,2.493556465,,
33862,0,,
33863,0,,
33864,0,,
33865,0,,
33866,0,,
33867,0,,
33868,0,,
33869,0,,
33870,0,,
33871,0,,
33872,0,,
33873,0,,
33874,0,,
33875,0,,
33876,0,,
33877,0,,
33878,0,,
33879,0,,
33880,0,,
33881,0,,
33882,0,,
33883,0,,
33884,0,,
33885,0,,
33886,0,,
33887,0,,
33888,0,,
33889,0,,
33890,0,,
33891,0,,
33892,0,,
33893,0,,
33894,0,,
33895,0,,
33896,0,,
33897,0,,
33898,0,,
33899,0,,
33900,0,,
33901,0,,
33902,0,,
33903,0,,
33904,0,,
33905,0,,
33906,0,,
33907,0,,
33908,0,,
33909,0,,
33910,0,,
33911,0,,
33912,0,,
33913,0,,
33914,0,,
33915,0,,
33916,14.68013122,,
33917,32.57343557,,
33918,50.87116563,,
33919,65.80403162,,
33920,74.56327434,,
33921,77.22868951,,
33922,74.42083955,,
33923,66.76171976,,
33924,57.02683023,,
33925,54.47430259,,
33926,69.57715012,,
33927,112.8043568,,
33928,188.5092276,,
33929,282.6167234,,
33930,377.594624,,
33931,455.9144741,,
33932,505.8197964,,
33933,532.9642597,,
33934,546.2711095,,
33935,554.6613848,,
33936,563.6397815,,
33937,568.3958471,,
33938,562.1799513,,
33939,538.2451745,,
33940,494.0843615,,
33941,440.0045711,,
33942,388.7243624,,
33943,352.9590592,,
33944,340.3135682,,
33945,342.9316036,,
33946,350.0442092,,
33947,350.8842138,,
33948,337.5331234,,
33949,310.6995717,,
33950,272.7191177,,
33951,225.9277752,,
33952,173.3940394,,
33953,120.4069345,,
33954,72.67467394,,
33955,35.90415853,,
33956,13.66447574,,
33957,3.037386227,,
33958,0,,
33959,0,,
33960,0,,
33961,0,,
33962,0,,
33963,0,,
33964,0,,
33965,0,,
33966,0,,
33967,0,,
33968,0,,
33969,0,,
33970,0,,
33971,0,,
33972,0,,
33973,0,,
33974,0,,
33975,0,,
33976,0,,
33977,0,,
33978,0,,
33979,0,,
33980,0,,
33981,0,,
33982,0,,
33983,0,,
33984,0,,
33985,0,,
33986,0,,
33987,0,,
33988,0,,
33989,0,,
33990,0,,
33991,0,,
33992,0,,
33993,0,,
33994,0,,
33995,0,,
33996,0,,
33997,0,,
33998,0,,
33999,0,,
34000,0,,
34001,0,,
34002,0,,
34003,0,,
34004,0,,
34005,0,,
34006,0,,
34007,0,,
34008,0,,
34009,0,,
34010,0,,
34011,0,,
34012,8.999463592,,
34013,24.44531175,,
34014,48.95072349,,
34015,84.64000087,,
34016,131.9365543,,
34017,186.0238414,,
34018,241.0794942,,
34019,291.2821941,,
34020,332.8308438,,
34021,368.1543327,,
34022,400.8786614,,
34023,434.6283491,,
34024,470.1444055,,
34025,499.2666706,,
34026,512.122816,,
34027,498.844072,,
34028,456.5648838,,
34029,404.0598679,,
34030,364.2705317,,
34031,360.1329905,,
34032,403.8545681,,
34033,474.4568376,,
34034,544.5646857,,
34035,586.8078789,,
34036,583.6331344,,
34037,547.8830772,,
34038,498.2653658,,
34039,453.4848439,,
34040,426.5202453,,
34041,412.6028569,,
34042,403.535947,,
34043,391.1237127,,
34044,369.0814569,,
34045,337.0537177,,
34046,295.83149,,
34047,246.206324,,
34048,190.12397,,
34049,133.1147139,,
34050,81.40265727,,
34051,41.21083428,,
34052,16.51750771,,
34053,4.322444766,,
34054,0,,
34055,0,,
34056,0,,
34057,0,,
34058,0,,
34059,0,,
34060,0,,
34061,0,,
34062,0,,
34063,0,,
34064,0,,
34065,0,,
34066,0,,
34067,0,,
34068,0,,
34069,0,,
34070,0,,
34071,0,,
34072,0,,
34073,0,,
34074,0,,
34075,0,,
34076,0,,
34077,0,,
34078,0,,
34079,0,,
34080,0,,
34081,0,,
34082,0,,
34083,0,,
34084,0,,
34085,0,,
34086,0,,
34087,0,,
34088,0,,
34089,0,,
34090,0,,
34091,0,,
34092,0,,
34093,0,,
34094,0,,
34095,0,,
34096,0,,
34097,0,,
34098,0,,
34099,0,,
34100,0,,
34101,0,,
34102,0,,
34103,0,,
34104,0,,
34105,0,,
34106,0,,
34107,0,,
34108,8.808157664,,
34109,23.66148263,,
34110,46.7324322,,
34111,79.75283964,,
34112,123.1911152,,
34113,173.5280533,,
34114,226.4596688,,
34115,277.6823321,,
34116,323.7933897,,
34117,364.2367222,,
34118,399.0170025,,
34119,428.1391702,,
34120,452.2926568,,
34121,474.3316566,,
34122,497.537284,,
34123,525.1892114,,
34124,556.8238143,,
34125,580.1270079,,
34126,580.4452091,,
34127,543.1282692,,
34128,462.548476,,
34129,361.6700657,,
34130,269.1077137,,
34131,213.4718428,,
34132,212.0636465,,
34133,246.3093173,,
34134,290.5379424,,
34135,319.0815845,,
34136,314.2847955,,
34137,283.9349537,,
34138,240.8579877,,
34139,197.8785447,,
34140,164.3285826,,
34141,138.4381666,,
34142,116.2365243,,
34143,93.75343424,,
34144,68.54033506,,
34145,42.99031907,,
34146,20.45728433,,
34147,4.294666735,,
34148,0,,
34149,0,,
34150,0,,
34151,0,,
34152,0,,
34153,0,,
34154,0,,
34155,0,,
34156,0,,
34157,0,,
34158,0,,
34159,0,,
34160,0,,
34161,0,,
34162,0,,
34163,0,,
34164,0,,
34165,0,,
34166,0,,
34167,0,,
34168,0,,
34169,0,,
34170,0,,
34171,0,,
34172,0,,
34173,0,,
34174,0,,
34175,0,,
34176,0,,
34177,0,,
34178,0,,
34179,0,,
34180,0,,
34181,0,,
34182,0,,
34183,0,,
34184,0,,
34185,0,,
34186,0,,
34187,0,,
34188,0,,
34189,0,,
34190,0,,
34191,0,,
34192,0,,
34193,0,,
34194,0,,
34195,0,,
34196,0,,
34197,0,,
34198,0,,
34199,0,,
34200,0,,
34201,2.133335014,,
34202,0,,
34203,0,,
34204,0,,
34205,0,,
34206,3.158653382,,
34207,25.24450708,,
34208,64.40486826,,
34209,115.0003476,,
34210,169.6680918,,
34211,221.0458069,,
34212,263.6968167,,
34213,298.4177665,,
34214,327.2642822,,
34215,352.2918902,,
34216,375.2091599,,
34217,396.6004057,,
34218,416.8226335,,
34219,436.2328271,,
34220,455.1078975,,
34221,473.4650314,,
34222,491.2688484,,
34223,508.483828,,
34224,524.5711101,,
34225,537.3575389,,
34226,544.3388421,,
34227,543.0110155,,
34228,531.8436108,,
34229,512.4704313,,
34230,487.1670371,,
34231,458.2088578,,
34232,427.3881837,,
34233,394.9254153,,
34234,360.7218201,,
34235,324.6786868,,
34236,286.7778117,,
34237,247.2631867,,
34238,206.4320912,,
34239,164.5819506,,
34240,122.5635556,,
34241,83.03172382,,
34242,49.00829494,,
34243,23.51479253,,
34244,8.356846042,,
34245,0,,
34246,0,,
34247,0,,
34248,0,,
34249,0,,
34250,0,,
34251,0,,
34252,0,,
34253,0,,
34254,0,,
34255,0,,
34256,0,,
34257,0,,
34258,0,,
34259,0,,
34260,0,,
34261,0,,
34262,0,,
34263,0,,
34264,0,,
34265,0,,
34266,0,,
34267,0,,
34268,0,,
34269,0,,
34270,0,,
34271,0,,
34272,0,,
34273,0,,
34274,0,,
34275,0,,
34276,0,,
34277,0,,
34278,0,,
34279,0,,
34280,0,,
34281,0,,
34282,0,,
34283,0,,
34284,0,,
34285,0,,
34286,0,,
34287,0,,
34288,0,,
34289,0,,
34290,0,,
34291,0,,
34292,0,,
34293,0,,
34294,0,,
34295,0,,
34296,0,,
34297,0,,
34298,0,,
34299,0,,
34300,5.785430169,,
34301,16.87867701,,
34302,35.92323139,,
34303,65.3400071,,
34304,106.2009766,,
34305,155.108429,,
34306,207.7401267,,
34307,259.7740173,,
34308,307.7908163,,
34309,351.3655783,,
34310,390.6933593,,
34311,425.9692218,,
34312,457.4176454,,
34313,485.3607824,,
34314,510.1410297,,
34315,532.1007795,,
34316,551.5578772,,
34317,568.7485851,,
34318,583.8922382,,
34319,597.2080951,,
34320,608.5273192,,
34321,616.3898913,,
34322,619.0676117,,
34323,614.8324028,,
34324,602.588595,,
34325,583.3466604,,
34326,558.5549729,,
34327,529.6619106,,
34328,498.1396835,,
34329,465.5399509,,
34330,433.4309079,,
34331,403.3805284,,
34332,375.7732675,,
34333,347.0440239,,
34334,312.8048186,,
34335,268.6681392,,
34336,212.7852178,,
34337,151.7880228,,
34338,94.07728602,,
34339,48.05326064,,
34340,19.46971251,,
34341,5.230759071,,
34342,0,,
34343,0,,
34344,0,,
34345,0,,
34346,0,,
34347,0,,
34348,0,,
34349,0,,
34350,0,,
34351,0,,
34352,0,,
34353,0,,
34354,0,,
34355,0,,
34356,0,,
34357,0,,
34358,0,,
34359,0,,
34360,0,,
34361,0,,
34362,0,,
34363,0,,
34364,0,,
34365,0,,
34366,0,,
34367,0,,
34368,0,,
34369,0,,
34370,0,,
34371,0,,
34372,0,,
34373,0,,
34374,0,,
34375,0,,
34376,0,,
34377,0,,
34378,0,,
34379,0,,
34380,0,,
34381,0,,
34382,0,,
34383,0,,
34384,0,,
34385,0,,
34386,0,,
34387,0,,
34388,0,,
34389,0,,
34390,0,,
34391,0,,
34392,0,,
34393,0,,
34394,0,,
34395,0,,
34396,0,,
34397,0,,
34398,11.55146641,,
34399,40.07062886,,
34400,87.75171408,,
34401,146.5737768,,
34402,206.2147064,,
34403,256.3529602,,
34404,290.7894104,,
34405,317.3362589,,
34406,346.779735,,
34407,389.9051235,,
34408,450.5214587,,
34409,508.702617,,
34410,539.4792746,,
34411,517.8838368,,
34412,431.9537119,,
34413,314.0180652,,
34414,205.8268122,,
34415,149.1277613,,
34416,169.5296008,,
34417,237.6192274,,
34418,312.2684438,,
34419,352.3507864,,
34420,330.2641221,,
34421,264.5607188,,
34422,183.6300692,,
34423,115.8606653,,
34424,81.68533868,,
34425,74.3590101,,
34426,81.33798936,,
34427,90.07894189,,
34428,90.91714273,,
34429,84.03172182,,
34430,71.70423871,,
34431,56.21623821,,
34432,39.7274389,,
34433,23.98053092,,
34434,10.62904433,,
34435,0,,
34436,0,,
34437,0,,
34438,0,,
34439,0,,
34440,0,,
34441,0,,
34442,0,,
34443,0,,
34444,0,,
34445,0,,
34446,0,,
34447,0,,
34448,0,,
34449,0,,
34450,0,,
34451,0,,
34452,0,,
34453,0,,
34454,0,,
34455,0,,
34456,0,,
34457,0,,
34458,0,,
34459,0,,
34460,0,,
34461,0,,
34462,0,,
34463,0,,
34464,0,,
34465,0,,
34466,0,,
34467,0,,
34468,0,,
34469,0,,
34470,0,,
34471,0,,
34472,0,,
34473,0,,
34474,0,,
34475,0,,
34476,0,,
34477,0,,
34478,0,,
34479,0,,
34480,0,,
34481,0,,
34482,0,,
34483,0,,
34484,0,,
34485,0,,
34486,0,,
34487,0,,
34488,0,,
34489,0,,
34490,0,,
34491,0,,
34492,0,,
34493,4.671972657,,
34494,8.297101271,,
34495,12.64051973,,
34496,17.55852354,,
34497,22.82796449,,
34498,28.20842664,,
34499,33.45957354,,
34500,39.26124293,,
34501,49.49825515,,
34502,68.75277638,,
34503,101.6067707,,
34504,150.2516654,,
34505,208.5441031,,
34506,268.5253575,,
34507,322.23686,,
34508,363.6196712,,
34509,393.2448181,,
34510,413.1288655,,
34511,425.2882574,,
34512,430.2435669,,
34513,423.2892424,,
34514,398.5790994,,
34515,350.2673123,,
34516,277.0424578,,
34517,193.4511415,,
34518,117.5046491,,
34519,67.21378183,,
34520,54.33416261,,
34521,68.72301627,,
34522,95.44824517,,
34523,119.5780134,,
34524,129.6343791,,
34525,126.2432971,,
34526,112.6806539,,
34527,92.2223348,,
34528,68.12468338,,
34529,43.57549164,,
34530,21.74752788,,
34531,5.813480262,,
34532,0,,
34533,0,,
34534,0,,
34535,0,,
34536,0,,
34537,0,,
34538,0,,
34539,0,,
34540,0,,
34541,0,,
34542,0,,
34543,0,,
34544,0,,
34545,0,,
34546,0,,
34547,0,,
34548,0,,
34549,0,,
34550,0,,
34551,0,,
34552,0,,
34553,0,,
34554,0,,
34555,0,,
34556,0,,
34557,0,,
34558,0,,
34559,0,,
34560,0,,
34561,0,,
34562,0,,
34563,0,,
34564,0,,
34565,0,,
34566,0,,
34567,0,,
34568,0,,
34569,0,,
34570,0,,
34571,0,,
34572,0,,
34573,0,,
34574,0,,
34575,0,,
34576,0,,
34577,0,,
34578,0,,
34579,0,,
34580,0,,
34581,0,,
34582,0,,
34583,0,,
34584,0,,
34585,0,,
34586,0,,
34587,0,,
34588,7.814848545,,
34589,21.32479247,,
34590,42.22786673,,
34591,72.02511555,,
34592,110.6184747,,
34593,152.2077158,,
34594,189.7221597,,
34595,216.0912377,,
34596,226.4932825,,
34597,224.1340539,,
34598,214.0096778,,
34599,201.1163068,,
34600,191.0110507,,
34601,191.2553981,,
34602,209.8583373,,
34603,254.8286048,,
34604,328.7804598,,
34605,415.0332037,,
34606,492.5938874,,
34607,540.4699031,,
34608,545.1889237,,
34609,520.2046779,,
34610,484.9948288,,
34611,459.0367561,,
34612,455.4029475,,
34613,464.2099616,,
34614,470.4333336,,
34615,459.0488175,,
34616,420.1246904,,
34617,362.0001481,,
34618,297.1104097,,
34619,237.8905548,,
34620,193.451114,,
34621,160.9626107,,
34622,134.9160683,,
34623,109.8025787,,
34624,81.80702313,,
34625,53.20369635,,
34626,27.63484872,,
34627,8.742682016,,
34628,0,,
34629,0,,
34630,0,,
34631,0,,
34632,0,,
34633,0,,
34634,0,,
34635,0,,
34636,0,,
34637,0,,
34638,0,,
34639,0,,
34640,0,,
34641,0,,
34642,0,,
34643,0,,
34644,0,,
34645,0,,
34646,0,,
34647,0,,
34648,0,,
34649,0,,
34650,0,,
34651,0,,
34652,0,,
34653,0,,
34654,0,,
34655,0,,
34656,0,,
34657,0,,
34658,0,,
34659,0,,
34660,0,,
34661,0,,
34662,0,,
34663,0,,
34664,0,,
34665,0,,
34666,0,,
34667,0,,
34668,0,,
34669,0,,
34670,0,,
34671,0,,
34672,0,,
34673,0,,
34674,0,,
34675,0,,
34676,0,,
34677,0,,
34678,0,,
34679,0,,
34680,0,,
34681,0,,
34682,0,,
34683,0,,
34684,0,,
34685,3.252105557,,
34686,7.248450619,,
34687,13.65103793,,
34688,22.75192878,,
34689,33.66413958,,
34690,45.23142158,,
34691,56.29751313,,
34692,65.17430831,,
34693,68.22807072,,
34694,61.38027178,,
34695,40.55251071,,
34696,7.122752222,,
34697,0,,
34698,0,,
34699,63.10465639,,
34700,205.828149,,
34701,379.0713847,,
34702,529.1197404,,
34703,602.2590349,,
34704,564.9695623,,
34705,457.8359135,,
34706,338.4361037,,
34707,264.3477617,,
34708,274.8516611,,
34709,342.0188227,,
34710,422.4920163,,
34711,472.9142686,,
34712,462.5142182,,
34713,406.7985755,,
34714,331.908292,,
34715,263.984183,,
34716,222.2328668,,
34717,200.3373472,,
34718,186.1095176,,
34719,167.3613403,,
34720,135.5589326,,
34721,95.63253373,,
34722,55.61267792,,
34723,23.52985827,,
34724,5.173125639,,
34725,0,,
34726,0,,
34727,0,,
34728,0,,
34729,0,,
34730,0,,
34731,0,,
34732,0,,
34733,0,,
34734,0,,
34735,0,,
34736,0,,
34737,0,,
34738,0,,
34739,0,,
34740,0,,
34741,0,,
34742,0,,
34743,0,,
34744,0,,
34745,0,,
34746,0,,
34747,0,,
34748,0,,
34749,0,,
34750,0,,
34751,0,,
34752,0,,
34753,0,,
34754,0,,
34755,0,,
34756,0,,
34757,0,,
34758,0,,
34759,0,,
34760,0,,
34761,0,,
34762,0,,
34763,0,,
34764,0,,
34765,0,,
34766,0,,
34767,0,,
34768,0,,
34769,0,,
34770,0,,
34771,0,,
34772,0,,
34773,0,,
34774,0,,
34775,0,,
34776,0,,
34777,0,,
34778,0,,
34779,0,,
34780,2.514956165,,
34781,10.46528092,,
34782,28.22001435,,
34783,60.12161738,,
34784,108.1410658,,
34785,165.366804,,
34786,222.8080145,,
34787,271.4739071,,
34788,305.2718519,,
34789,328.9755828,,
34790,349.905097,,
34791,375.3803713,,
34792,410.4798634,,
34793,451.8690491,,
34794,494.2400027,,
34795,532.2848067,,
34796,561.6837602,,
34797,581.8299934,,
34798,592.9884378,,
34799,595.4240258,,
34800,589.5534306,,
34801,576.3640159,,
34802,556.9772857,,
34803,532.5147478,,
34804,504.5877234,,
34805,476.6515924,,
34806,452.5956254,,
34807,436.3090785,,
34808,429.7315112,,
34809,427.454691,,
34810,422.3397372,,
34811,407.2477837,,
34812,377.0806153,,
34813,334.4384837,,
34814,283.7367495,,
34815,229.3907714,,
34816,175.5414022,,
34817,125.2928419,,
34818,81.504622,,
34819,47.03626786,,
34820,23.77648805,,
34821,9.944007719,,
34822,2.890479105,,
34823,0,,
34824,0,,
34825,0,,
34826,0,,
34827,0,,
34828,0,,
34829,0,,
34830,0,,
34831,0,,
34832,0,,
34833,0,,
34834,0,,
34835,0,,
34836,0,,
34837,0,,
34838,0,,
34839,0,,
34840,0,,
34841,0,,
34842,0,,
34843,0,,
34844,0,,
34845,0,,
34846,0,,
34847,0,,
34848,0,,
34849,0,,
34850,0,,
34851,0,,
34852,0,,
34853,0,,
34854,0,,
34855,0,,
34856,0,,
34857,0,,
34858,0,,
34859,0,,
34860,0,,
34861,0,,
34862,0,,
34863,0,,
34864,0,,
34865,0,,
34866,0,,
34867,0,,
34868,0,,
34869,0,,
34870,0,,
34871,0,,
34872,0,,
34873,0,,
34874,0,,
34875,0,,
34876,3.937417203,,
34877,13.64539626,,
34878,32.96035579,,
34879,65.68698862,,
34880,113.6385755,,
34881,170.9834347,,
34882,230.0556126,,
34883,283.1891596,,
34884,324.4392289,,
34885,354.4750167,,
34886,375.5542718,,
34887,389.9347411,,
34888,398.7113782,,
34889,398.5060385,,
34890,384.8651292,,
34891,353.3350665,,
34892,304.1574882,,
34893,255.6544406,,
34894,230.4994368,,
34895,251.3659706,,
34896,330.3623659,,
34897,438.8706753,,
34898,538.4611568,,
34899,590.7040884,,
34900,569.1398451,,
34901,493.4981497,,
34902,394.6481298,,
34903,303.4589024,,
34904,243.7236423,,
34905,211.9033342,,
34906,197.8605276,,
34907,191.4577741,,
34908,184.0648993,,
34909,172.879848,,
34910,156.5090147,,
34911,133.558795,,
34912,103.7272633,,
34913,70.93798247,,
34914,40.13671647,,
34915,16.26922743,,
34916,2.856710363,,
34917,0,,
34918,0,,
34919,0,,
34920,0,,
34921,0,,
34922,0,,
34923,0,,
34924,0,,
34925,0,,
34926,0,,
34927,0,,
34928,0,,
34929,0,,
34930,0,,
34931,0,,
34932,0,,
34933,0,,
34934,0,,
34935,0,,
34936,0,,
34937,0,,
34938,0,,
34939,0,,
34940,0,,
34941,0,,
34942,0,,
34943,0,,
34944,0,,
34945,0,,
34946,0,,
34947,0,,
34948,0,,
34949,0,,
34950,0,,
34951,0,,
34952,0,,
34953,0,,
34954,0,,
34955,0,,
34956,0,,
34957,0,,
34958,0,,
34959,0,,
34960,0,,
34961,0,,
34962,0,,
34963,0,,
34964,0,,
34965,0,,
34966,0,,
34967,0,,
34968,0,,
34969,0,,
34970,0,,
34971,0,,
34972,0,,
34973,0,,
34974,0,,
34975,0,,
34976,2.929744202,,
34977,7.684926871,,
34978,14.36365178,,
34979,23.05292775,,
34980,33.57877709,,
34981,44.7392422,,
34982,55.07930121,,
34983,63.1439323,,
34984,67.87998407,,
34985,69.81882914,,
34986,69.88231341,,
34987,68.9922828,,
34988,67.99827667,,
34989,67.46444584,,
